text,label,veracity_label
"BREAKING: Soldier shot at Canadian parliament, authorities say ",1,1
12 people now known to have died after gunmen stormed the Paris HQ of magazine #CharlieHebdo ,1,1
PHOTO: Another image of crash site from #4U9525. (Pic via ) - ,0,1
I am reminded of the words of ... #JeSuisCharlie ,0,1
A million copies of Charlie Hebdo will be published Wednesday to show “stupidity will not win” ,0,1
" #sydneysiege continues, three faiths come together to pray for peace, Lakemba mosque. ",0,1
All 150 people on a #Germanwings plane which crashed in the Alps are thought to have died ,0,1
Thoughts and prayers this morning with those affected by what is happening in #Sydney,0,1
2 brothers suspected in #CharlieHebdo attack killed by police after standoff NE of #Paris. Kosher market hostage-taking reportedly over too.,0,1
Why it's Charlie Hebdo's right to draw Muhammad ,0,1
BREAKING NEWS: Soldier shot at National War Memorial in Ottawa ,1,1
Minute silence held in memory of victims of shooting #CharlieHebdo #JeSuisCharlie ,0,1
AC Milan have denied reports that midfielder Michael Essien has contracted Ebola while on national duty with Ghana #SSFootball,1,2
"Armed gunmen shoot local man as part of their reign of terror in Iraq. Oops! Nope, that was police in #Ferguson. My mistake.",0,1
Chock-a-block w Prince fans at surprise Massey Hall concert in T.O. #cbcarts He so hearts Cdns ,1,2
"As a human, I condemn today's terrorist act. As a Muslim, I damn those who commit terrorism in #Islam's name #JeSuisCharlie #CharlieHebdo",0,1
"#Breaking: french police release portrait of susp #Montrouge shooters same of hostage situation #Paris "" ",0,1
'Stupidity will not win' - Survivors of #CharlieHebdo attack will publish new issue next week ,0,1
How cartoonists around the world responded to the Charlie Hebdo attack ,0,1
"Another day, another shooting of an unarmed black teenager in America by authority figures. #STL #Ferguson",0,1
"Ottawa shooting: Nathan Cirillo, reservist from Hamilton, killed in attack ",1,1
Charlie Hebdo staff vow to publish next week with 1m print run ,0,1
"""Love is stronger than hate"": #CharlieHebdo cover after Molotov cocktail attack on its offices in 2011 ",0,1
"JUST IN: U.S. officials tell CBS News the name of the dead Ottawa shooting suspect is Michael Zehaf-Bibeau, a Canadian born in 1982.",1,1
A kind lady named Mica drove me home after a cab that we shared from Sydney'sCBD wasn't able to drop me off all the way home #illridewithyou,0,1
 Praying for the safety of all emergency services involved in the operation in Sydney CBD &amp; those inside the cafe,0,1
BREAKING: 10 dead in shooting at headquarters of French satirical weekly #CharlieHebdo - French media citing witnesses. #France,1,1
"The day #Ferguson cops told a dirty, bloody lie (via ): ",1,0
BREAKING: Four explosions heard at site of hostage-taking in eastern Paris: Reuters reporter ,0,1
"Police warn people in Ottawa to ""stay away from windows &amp; off roofs"" after Parliament shooting - follow our coverage: ",0,1
"#ICYMI UnReal Toon: We stand with you, Charlie Hebdo (via with ) #CharlieHebdo ",0,1
Airline #Germanwings says 144 passengers and six crew were on board the plane which crashed near #Digne,1,0
We are all Charlie Hebdo. Kill us all! #CharlieHebdo ,0,1
Join us in O'Fallon Park at 6PM for a free concert event in celebration of #MikeBrown's life. #Ferguson's own performing.,0,1
#Ottpolice and investigating several shooting incidents in downtown #Ottawa.,0,1
Swiss tabloid drops this about: Putin secret baby mission in Ticino ,1,2
So wait Prince's gear was even set up in Toronto? Maybe Mr. Nelson wasn't pleased a pic was Tweeted of said set-up?,1,2
Terrorists shoot officer in Paris during terrorist attack at Charlie Hebdo Graphic content +18,0,1
VIDEO: Helicopter understood to have landed on roof of #CharlieHebdo siege building during raid #ParisAttacks ,0,1
"Ottawa friends—Canadians are with you, coast to coast. #OttawaShooting #cdnpoli",0,1
"Watching Peter Mansbridge on CBC. Canadian journalism is calm, factual, not fear-mongering. The way it should be. #ottawashooting ",0,1
"Attack that killed policewoman south of Paris being treated as ""terrorist"", French prosecutors say ",0,1
"#CharlieHebdo editor, murdered today, said in 2012 ""I prefer to die standing than to live on my knees."" #jesuischarly ",0,1
At the #Ferguson police dept headquarters ,0,1
Map of three #Ottawa locations where police say shots have been fired ,1,0
#4U9525: Robin names Andreas Lubitz as the copilot in the flight deck who crashed the aircraft.,1,1
Our last position reports of the Germanwings plane shows a very rapid descent ,1,1
CERN put flags at half-mast and observed a minute's silence today in solidarity with #CharlieHebdo #JeSuisCharlie ,0,1
Surviving #CharlieHebdo journalists are to publish the magazine's new edition for next week ,0,1
"Prince is doing a ""secret"" concert in Toronto tonight and tickets are ONLY $10!!!",1,2
Muslims butchering Muslims no biggie 'til an Israeli kills 1. U.S. blacks killing other blacks=non event 'til a cop kills 1 #ferguson #tcot,0,1
Powerful video of protestors w/hands up mocking #Ferguson police. Video via #MikeBrown ,0,1
"BREAKING PHOTO: Hostages being led away from the scene of Paris Kosher grocery siege, gunman killed via ",0,1
#BREAKING: say a photo circulating of arrest of man near #MartinPlace is NOT related to the police operation #sydneysiege,1,1
Crowd of about 250 ignoring order to disperse from W Florissant. #ferguson ,0,1
Live Nation has confirmed that Prince will NOT be performing in Toronto tonight :(,1,2
Shooting at site where Charlie Hebdo suspects are holding a hostage north of Paris ,0,1
BREAKING: Prosecutor identifies #Germanwings pilot who deliberately crashed plane carrying 150 people as German national Andreas Lubitz.,1,1
FM #Steinmeier on #planecrash in #France: Terrible news. Our thoughts are with those who must fear for the lives of their relatives. #4U9525,0,1
OMG. #Prince rumoured to be performing in Toronto today. Exciting!,1,2
Rumours of Prince surprise Toronto show quashed by Live Nation ,1,2
The attack on #CharlieHebdo is cowardly and senseless.. As a Muslim I am outraged by what happened today. Prayers to the families,0,1
Soldier killed at war memorial identified as Cpl. Nathan Cirillo #ottawashooting ,1,1
#breaking a number of people appear to have just fled the scene of the #Sydneysiege. Lots of screaming.,1,0
"BREAKING: 2 more hostages escape Sydney cafe, local media report",1,1
Feared at least 5 hostages are being held in Paris 'kosher' grocery ,1,1
Nice to see 's scoop confirmed: Swiss Museum accepts Gurlitt collection by &amp; ,1,1
#MichaelBrown death in #Ferguson just one of many cases of police killing unarmed black people. What the data shows: ,0,1
"One of my favourites, particularly relevant right now #CharlieHebdo ",0,1
"Occupation is a CRIME, #Ferguson to #Palestine! AntiWar Committee Chicago #StandWithFerguson #MikeBrown ",0,1
"Muslims pray for the Friday prayer next to a sign reading #JeSuisCharlie in Saint-Etienne,France. By ",0,1
French media say Paris hostage-taker demanding freedom of #CharlieHebdo suspects #ParisAttacks ,1,0
What we know so far about #GermanWings #AirbusA320 crash with BBC's ,0,1
"HOSTAGE SITUATION IN SYDNEY To all our fans and friends staying in Sydney, stay safe and keep praying... ",1,1
"Police aren't being taught to protect and serve anymore. They are being taught to shoot first, explain later. #ferguson",0,1
Reprinting #CharlieHebdo Mohammed Cartoons is Best Way to Defy Islamic Cartoonophobia ,0,1
Expert: Vladimir Putin’s Disappearance Could Mean Russia’s Undergoing a Coup #tcot,1,2
Video: Bangs heard coming from site of hostage situation in Paris neighborhood of Vincennes - on Vine ,0,1
Coup? : Rumors all Russian military attaches at embassy in London have returned to Moscow: ,1,2
Swiss museum will receive priceless collection of long-hidden Gurlitt art trove ,1,1
BREAKING NEWS: An armed gunman is holding up to 13 people hostage inside a cafe in one of Sydney's main business areas [Sky News Australia],1,0
"Spokesperson for PMO says Prime Minister Stephen Harper safe, has left Parliament Hill. #cdnpoli",0,1
"Nearly 3 years of silence, transparency re #Gurlitt, Munich Art Trove. The agreement: ",1,1
Too many news organisations now showing online footage of killings at #CharlieHebdo office but not the cartoons for which they were murdered,0,1
Canadian police warn people in Ottawa to stay away from windows and roofs due to ongoing shooter incident - ,0,1
#Ferguson or Afghanistan? Powerful evidence of growing militarization of US police forces. ,0,1
BREAKING: Soldier shot near Canada's parliament; active shooter at large. ,1,0
Racial discrimination's still a dilemma in US. Still ppl are unsecure for having dark skins.The way police treat them confirms it. #Ferguson,0,1
According to show is 8pm and wristbands handed out at 6pm. This is unconfirmed though!!! ,1,2
"Military-style police in overwhelming show of force: 3 APCs, ~100 officers, high-powered rifles #Ferguson ",0,1
Australians use #IllRideWithYou hashtag in solidarity with Muslims during Sydney siege ,0,1
Our thoughts are with all the passengers and crew members on board flight #4U9525 and their loved ones.,0,1
Photos from #Ferguson ,0,1
#JeSuisCharlie used across the world to show solidarity with #CharlieHebdo shooting victims ,0,1
I asked Ron Johnson why #Ferguson cops aren't wearing name tags: ,0,1
#Ferguson police say shooting death of Michael Brown came after teen was suspect in robbery: ,1,0
Cowardly attack on Charlie Hebdo's offices. The humourless fanatics can fuck off. Freedom of speech is more important than your feelings.,0,1
#Ferguson Police: Video Shows Michael Brown Strong-Arming Store Clerk ,1,0
Ottawa Hospital confirms it has received 3 patients. 2 are in stable condition. Live blog: ,1,0
"France's transport minister says distress signal was sent from Germanwings plane - , ",1,0
"FRANCE - PHOTO: Ahmed Merabet, French #Muslim Cop, first victim of #CharlieHebdo attack today. ",1,0
"One pilot in #Germanwings crash was locked out of cockpit, reports ",1,1
Executing unarmed cartoonists can never be the will of any God. #CharlieHebdo,0,1
"Thanks to centuries of Western colonization of free nations, the term ""White"" now refers to virtually all oppressors, even Obama. #Ferguson",0,1
Swiss Paper #Putin missing due to daughter born to mistress Alina Kabayeva #Putindead #Russia ,1,2
#BREAKING news: Shots fired at Parliament Hill. Follow developing story: ,1,1
BREAKING: German air traffic control confirms to NBC NEws that a Germanwings flight has crashed in France. ,1,1
#Ferguson #MikeBrown protests ,0,1
Demonstrations of solidarity after Charlie Hebdo attacks - in pictures ,0,1
"Now hearing there is NO #Prince show tonight, and the hundreds of people who have waiting in line will not be getting tickets. #Toronto",1,2
Prince Harry signs the book of condolence at the French Embassy in London #CharlieHebdo (via ) ,0,1
Calling all journalists covering #MikeBrown #Ferguson FREE coffee/Wifi if you need a place to work! ,0,1
"Before crash, pilots of #Germanwings A320 reported emergency at 10:47 local time and descended rapidly to 5,000 feet. ",1,0
"shooting someone is already bad enough, shooting a soldier guarding a war memorial is just disgusting #PrayForOttawa",1,1
Construction workers gather in front of #Sydney Opera House after evacuation: #sydneysiege ,1,0
#BREAKING - Both #CharlieHebdo suspects killed as police storm building &gt;&gt;&gt; More &gt;&gt;&gt; ,0,1
#Ferguson Police Chief said only one word during entire press conference. Question: Is officer is still being paid? Answer: Yes.,0,1
Swiss museum will accept Gurlitt art trove ,1,1
JUST AHEAD: Could what happened with #Germanwings plane happen in the U.S.? Panel weighs in next on #KellyFile.,0,1
"“If liberty means anything at all, it means the right to tell people what they do not want to hear.” (George Orwell) #CharlieHebdo",0,1
Map showing the location of the #CharlieHebdo offices and the direction the attackers fled ,0,1
It took the police 5 days to concoct this tale and this is what they came up with? #ninjaplease #ferguson,1,0
42) Is the #Ferguson investigation trying to get all of the facts to find the truth or trying to cover their behinds?,1,0
