text,label
Infants' physiological responses have been measured during the Strange Situation procedure looking at individual differences in infant temperament and the extent to which attachment acts as a moderator. ,0
"Winx Club (also known as The Winx: Just Fairies) is a 2004 Rip off of the popular magical girl anime, Sailor Moon It Is An Italian animated television series, created by Iginio Straffi and produced by Rainbow S.r.l.. ",1
"The film is based on the research notes of the Kalahari Meerkat Project and primarily uses wild meerkat ""actors"" to represent those in the story. ",0
"Benny Morris writes that, after the war, Israel contrasted its ""purity of arms"" with the alleged barbarity of the Arab armies, which had engaged in the mutilation of corpses of Jewish prisoners of war. ",1
"Whitney Houston recalled Aaliyah being ""so enthusiastic"" about the film and wanting to appear in the film ""so badly"". ",0
"At the conclusion of the war, Woodruff returned to England and began a long career as an academic surgeon, mixing clinical work and research. ",0
It is possible for a terrorist group to detonate a radiological or 'dirty bomb'. ,1
"Johnson vetoed the Bill anyway, calling the Freedmen's Bureau unconstitutional, and decrying its cost—Congress had never purchased land, established schools, or provided financial help for ""our own people"". ",0
"The advisors were correct, in that he lost some of his political base while overseas, whereas Republican candidates such as Thomas Dewey had a chance to increase theirs. ",1
"Protestants argue that God would also need to have intervened in the conception of Mary's mother, and her mother, and so on down the ages, although this is a misunderstanding of the doctrine itself, and Catholicism's response to this would be that Mary did not need to be kept free from sin for Jesus to be sinless, rather her immaculate conception was rather a special privilege granted her by God. ",1
"The book tells how God will make Jerusalem the centre of his worldwide rule through a royal saviour who will destroy her oppressor (Babylon); this ""annointed one"" is the Persian king Cyrus the Great, but he will be no more than the agent who brings about Yahweh's kingship. ",1
"Meningitis can lead to serious long-term consequences such as deafness, epilepsy, hydrocephalus, or cognitive deficits, especially if not treated quickly. ",0
"In fact, in 1093 his lands were restored without the need to perform feudal services. ",0
"The album was a return to an upbeat dance style, receiving generally positive reception. ",0
The nature of government under the Angevin monarchs was ill-defined and uncertain. ,0
"In reconstructing the events of Paul's life, we have two sources, written either during, or soon after, the period of his life: Paul's own surviving letters (although his authorship of some of these has been disputed; see below), and the narrative of the ""Acts of the Apostles"", which at several points draws from the record of an eyewitness (the so-called ""we passages""). ",1
"During the 1930s, Macdonald's Liberals took credit for leading the province out of the depths of the Great Depression. ",0
The rivalry was strengthened by what Catalonians saw as a provocative representative of Madrid. ,0
"By the evening, the remaining survivors, without food or fresh water, began to succumb to exposure, and at least one officer drowned in a desperate attempt to swim to shore. ",0
"PT boats were based at Milne Bay from December 1942, and a transhipment and staging area, overhaul facilities for PT boats, a destroyer base and Station Hospital were also constructed. ",0
McCarthy responded to the tragedy by launching a campaign for additional gun grabbing measures that eventually propelled her to Congress with strong backing from Democratic and liberal activist groups and the Long Island daily Newsday. ,1
Not only is the problem of the green belt gotten around here; the green belt heightens the problem and makes the city unsustainable. ,1
"When the attack began on 9 May 1915, the French XXXIII Army Corps made significant territorial gains. ",0
"""Lützow"" engaged the light cruiser and hit her several times. ",0
"In 1964, the Mets moved into the new Shea Stadium; Stengel commented that ""the park is lovelier than my team"". ",0
"During the course of their research, Fincher and Fischer hired Gerald McMenamin, a forensic linguistics expert and professor of linguistics at California State University Fresno, to analyze the Zodiac's letters. ",0
"They may have regarded him as a threat to stability, especially after he caused a disturbance at the Second Temple. ",0
"The Calvary Chapel group of churches, headed by Chuck Smith, include the regular use of expository preaching as one of their distinctives. ",1
"Since early times in their history, they were noted for such moral virtues as endurance, loyalty, self-discipline and foresight, and were considered to the best warriors. ",1
"Although castles still provided protection from low levels of violence in later periods, eventually they were succeeded by country houses as high status residences. ",0
"The earliest known ""true frogs"" that fall into the anuran lineage proper all lived in the early Jurassic period. ",0
"When the couple's first son, Wieland, was born on 5 January 1917, Cosima celebrated by playing excerpts from the ""Siegfried Idyll"" on Wagner's piano. ",0
"One of Stonewall's fiercest critics is right-wing ""Daily Mail"" columnist and controversialist, Richard Littlejohn. ",1
"A set of fourteen redesigned Major Arcana tarot cards, based on the Rider-Waite deck, were commissioned by the singer for the album's artwork. ",0
Ireland's Lord Killanin was elected first vice-president. ,0
"NeXT withdrew from the hardware business in 1993 and the company was renamed NeXT Software Inc; consequently, 300 of the 540 staff employees were laid off. ",0
"Though sometimes referred to as a deliriant and while muscarine was first isolated from ""A. muscaria"" and as such is its namesake, muscimol does not have action, either as an agonist or antagonist, at the muscarinic acetylcholine receptor site, and therefore atropine or physostigmine as an antidote is not recommended. ",0
"Couric's postscript to the interview was: ""Incidentally, we confirmed Henry Kissinger?›ƒ?ªƒ?›s position following our interview,"" that Mr. Kissinger supports talks ?›ƒ?ª?without preconditions.?›ƒ?ª? Two day later, Kissinger said: ""I would not recommend the next President of the United States engage in talks with Iran at the Presidential level.?›ƒ?ª? ",1
